"WK" "CPU_CLOCKS_UNHALTED" "INSTRUCTIONS_RETIRED" "UOPS_RETIRED" "DISPATCH_STALLS" "DISPATCHED_FAST_FPU" "BRANCH_MISPREDICT_RETIRED" "POWER"
42 63879618103 74265643592 75957768447 27538598813 1608143204 401859794 101.2
42 63850310886 74801919923 76516677360 27386047166 1625246739 400272727 101.2125
42 63911483141 75169748198 76886625217 27291627439 1639919122 396166038 101.3125
42 63975767749 75211952526 76933185903 26968119857 1667353970 404329343 101.325
42 63879972745 75349875983 77074214263 27104080291 1658248184 399175752 101.3125
42 63895785402 75632619312 77363389894 27078132098 1659776291 397876395 101.375
42 63911463840 75004729246 76704819842 26971529382 1664470805 396171350 101.375
42 63879667394 75183536550 76903557652 27016776602 1663067747 407207665 101.3875
42 63850643896 74746391657 76466139549 27206428453 1640635621 397583393 101.4125
42 63285605280 72797531474 74224945105 27700225329 1618456133 438793918 101.125
42 62347502946 65122392724 65448791403 28213073037 1589960284 567522562 100.4375
42 62960326159 64336639858 64661196821 28536120485 1532952489 572724853 100.175
42 62865500129 63827609242 64158497177 28606708295 1537023405 580378909 100.1625
42 62888469283 64300193426 64615653843 28340440537 1560971615 580549989 100.2125
42 63238794880 65433585227 65763159036 28104328187 1605512040 569948874 100.35
42 62232498375 66307999850 66649217187 27472649575 1679797843 563022274 100.4375
42 62150847079 67314099872 67661258697 26837529479 1745696342 560542558 100.4
42 62335512825 67753431154 68117226429 26882292665 1743014390 556677400 100.3875
42 1569800456 1774602409 1880019017 4224444653 117314484 39084667 54.2375
43 62199174308 68733829206 70616114593 27221034560 756911586 459183038 102.4875
43 63814573773 71186424388 72862210698 26824106665 830199575 479138654 103.175
43 63833462820 73960305318 75711853921 26667731143 874857757 434287982 103.6
43 63421721534 74845948269 76628536761 26717639749 936786148 408362397 103.7375
43 63705082857 74774228496 76528550724 26930011063 947424945 424462075 103.825
43 63805091102 74265877352 76023370868 26103357766 903697188 453197498 104.025
43 63899225836 73412833961 75078302807 25724269782 926124659 482690877 104.1375
43 63764581352 73602404368 75306989933 25059608529 941722682 511498726 104.25
43 63922065256 74269510037 75961844292 24821125440 958509767 524043416 104.3625
43 63874071904 72826204898 74445114132 25422277471 933666185 528981219 104.35
43 63898334068 73934123330 75621509100 24685510692 956875936 545260740 104.3875
43 62722651835 70527400808 71457212734 25755168443 1334410812 550785213 103.8625
43 62576363099 66806784922 67176505595 27558149892 1672408104 556758100 101.7
43 62434418925 64839661439 65191265620 28223851422 1577922464 568086898 100.625
43 62749828394 63553227327 63901926225 28942114066 1494937557 577140850 100.1125
43 62098657947 62304851040 62639442068 28923525071 1487161484 583520709 99.7875
43 62096770683 62863683162 63211708680 28860085276 1496588573 572498660 99.5875
43 62747360604 64366455580 64724476184 28449906216 1553145832 570973743 99.6375
43 62366469561 64595805888 64953133687 28181423373 1589670983 564362283 99.75
43 62340425349 66035369333 66403256706 27441995467 1671114956 566459370 99.8
43 62280471886 67309479590 67685693830 27017905745 1725379082 557003897 99.8875
43 61911702910 67319526526 67711356775 26953865588 1734161991 552451225 99.8875
43 61821920041 67271161263 67638520462 26804710156 1734337284 557941279 99.9375
43 61514961013 66011397679 66361222234 27379233566 1680607308 555911714 99.775
43 61995915866 64958421170 65288898295 27761062659 1623742539 571758343 99.8375
43 62358282881 63894682143 64224950908 28356459095 1555293676 579481835 99.8125
43 62633618839 63723737268 64050739410 28856932347 1521322729 573803127 99.75
43 62802676226 63919937603 64240683221 28573709665 1543083955 573673423 99.725
43 62538790242 64678806811 64994178641 28120934617 1602734591 572346196 99.8
43 62384627856 65870670417 66209399342 27853024371 1655531042 558571172 99.85
43 62058771624 66739315113 67084488125 27296636103 1703169133 548579606 99.7375
43 61979438511 67531271589 67886388748 27227797194 1719620715 549424908 99.725
43 15904587430 17351600096 17546984254 9605666375 476488457 153077923 63.6
44 54672095672 54809786659 57361329179 32211663587 977752998 414026334 96.2625
44 57746619185 56797795974 58814306500 33522427569 1057641022 443091724 97.4875
44 57691928533 55062597374 56772984325 33596780962 1103307571 433346565 97.1625
44 57771458128 55387614534 57032206985 33529990058 1137720440 437583784 96.8125
44 57695488213 55739180377 57341932146 33269393931 1179737786 440076266 96.7875
44 58473678188 56145528088 57617541014 32934558974 1215512002 440085442 96.9625
44 57767633339 55943164984 57362676215 32702651375 1233898603 442707293 97.05
44 57990621427 56299680260 57864738161 32507770092 1273249150 445344455 97.1
44 57499973270 54856064933 56329037662 33394361088 1204596485 435378797 96.925
44 58371560777 54738630577 56162047899 33491471686 1172085841 448579969 96.825
44 58251044970 52744623556 54194909329 34840168328 1090754185 433424727 96.725
44 63272900819 45642858894 47510305213 38865295390 910737575 353191527 97.375
44 63080412481 46232263487 48029571540 38768282014 899662719 363403463 97.725
44 62961533266 44519327777 46376688873 39219097923 866664450 359163137 97.8
44 62864751681 45389910661 47172791460 39589628441 842709312 352122957 97.725
44 62754071907 45255127373 47033829195 39533822567 846279345 354815886 97.7375
44 62950905412 45293776629 47086338261 39612930610 850981962 346171032 97.7125
44 62817519686 45633629071 47440342601 39266011069 879843747 351675146 97.7125
44 62968994638 46182633305 47909949918 39421019374 877778271 341818781 97.825
44 62977152692 46640286131 48328748313 39620783141 875148544 335503332 97.9125
44 63156995424 46688745545 48402673980 39332889720 893010928 336762974 97.9375
44 63196715457 46863084384 48577242762 39249340693 909932701 335898440 98
44 62903097112 47489690190 49175464746 39112400148 932763946 328661613 98.0375
44 62996653139 47777931145 49502747797 38895884204 950414886 330122232 98.075
44 63138824705 47875203523 49616736003 38847905035 962475963 334338341 98.1375
44 63104556966 48735056153 50430908878 38324074773 991568744 340046523 98.2
44 62940754415 48587923704 50283637157 38803157790 969202581 326308906 98.1875
44 63058708122 48721651478 50400682669 38405458254 989956024 335016505 98.2625
44 62825642617 48280510252 49953476823 39014893259 946168987 329402706 98.1375
44 63005228557 47709858693 49403826861 38771963074 955612212 340903763 98.15
44 63131629537 46836041024 48550919100 39021670159 933530046 338730042 98.125
44 62862673469 46523674805 48201978481 39391912037 893270341 333650218 98.0625
44 62969945836 46312625093 47980296606 39272092272 890272938 341770991 98.0625
44 63041605347 45794658103 47491910483 39651151480 860335988 341282347 97.975
44 63061301288 45353557940 47060145830 39647713054 854141460 338900253 97.925
44 62710570439 45763661108 47443706100 39909874271 847762041 332129990 97.8125
44 57539778839 45614780240 46258001399 38310631562 1024766102 388631736 97.075
44 58585987008 49507355398 50221037178 37524968544 1069920267 400135333 96.325
44 62544984254 65339285215 65663903354 28414269049 1608428444 557440218 97.6375
44 62018701714 66332837601 66677147577 27677071134 1675832032 550191060 98.9375
44 61660660251 66845393781 67200144575 27338065736 1704578148 544378039 99.35
44 44595882319 48729841493 49087377662 23471698937 1327101727 424591841 92.425
45 60406716489 56295792650 57105843396 35820528066 859715101 310914825 97.15
45 62674767583 57568782598 57818537426 36138839870 944119992 334198702 100.3125
45 62766801607 58859431555 59107935279 35981377649 957954188 332064375 100.375
45 62932364420 58840273370 59096409936 36044979324 964850643 322213939 100.375
45 62867754592 59936327204 60188677030 35806462945 987061377 319853646 100.475
45 63068005078 60768549755 61024140605 35630060174 1010879570 318830272 100.45
45 62668484034 59921314904 60167394478 35023248383 1051777899 321648389 100.525
45 62790584001 61596794796 61845340322 34643872641 1094233917 330577951 100.7375
45 62781775767 61687146486 61933651184 35048366413 1060192353 319259679 100.9
45 62815156321 61418308580 61666675698 34643913302 1078743310 327113369 100.95
45 62836292553 60234230429 60491947459 34394670982 1084121705 340746796 100.9
45 62495523298 59381477901 59995321005 34684806023 1028123973 351888181 100.8125
45 62509760810 58674636837 58933646919 34673809455 1024571724 365153597 100.6875
45 62802704139 58352026786 58613414683 35505314379 951676047 357768021 100.6625
45 62643269414 57047843802 57302674937 35527616164 944422372 361469636 100.5625
45 62768805434 57391187002 57631010008 36535019533 876197831 337651436 100.4125
45 62630378132 56900634239 57151823142 36322878000 888040924 341008040 100.2375
45 62544178329 57272637906 57523415109 36343017080 897723798 338593228 100.075
45 62961172282 57285462837 57532190106 36282118645 905479504 333573330 100.0875
45 62439560064 58399218488 58780823802 35794515971 931259572 336402564 100.1125
45 62653344984 58614617365 59080834384 35459893773 958958595 349001785 100.3
45 62595428916 58126015871 58393789211 35797694323 955141228 340299896 100.325
45 62855971726 59669292761 59934226441 35870384734 958010712 332926136 100.425
45 62769751451 59723696892 59992908001 35614443463 991182762 329422757 100.425
45 63093504264 59833556092 60097690262 34717262903 1063299345 339282244 100.5125
45 63002799646 60108649014 60377865359 34879926057 1054827216 330861067 100.525
45 62743744316 60528002157 60799171293 34951541198 1049642118 324449486 100.55
45 62899950705 60491426240 60751663549 34346662435 1094619797 339039254 100.575
45 62731059423 60762380137 61024756258 34704089163 1071003490 336176996 100.5
45 62807280710 59811797197 60060406656 35124480291 1030343265 327100058 100.5
45 62742625811 60197290160 60443963865 34666873515 1042086081 338707670 100.4875
45 62268566608 59080444030 59652823756 35364802921 971233853 345653184 100.3875
45 62961702565 56893658189 57128121539 35730643323 944808371 348082568 100.2
45 62642676178 57593775961 57832593425 35466135423 955956363 360459988 100.2125
45 62745101471 57591073682 57825834844 36234453801 905314251 344761426 100.2375
45 62723348147 57308174878 57551645426 36074542026 918169959 343457213 100.1125
45 62778336622 58066348494 58290633273 36188887680 918237966 339269084 100.075
45 62769292264 57799391517 58020050520 36217996198 924466941 332859160 100.0625
45 62926720146 58148417815 58369843650 36160538692 939922510 327386319 100.05
45 62651775928 60025609568 60271244036 35589125564 984558436 331526167 100.2625
45 63128212475 59498265072 59737608609 35678713972 994025369 324323314 100.2875
45 63094096140 60600545349 60847616535 35491193705 1008245045 319387148 100.35
45 63021470308 60396452447 60636245932 35190699635 1035797059 323621595 100.4
45 62728007362 60822109773 61426293636 34565128922 1053563395 338284731 100.5375
45 62867105532 52878567315 53164129363 35051353515 1031295145 333870013 100.4625
45 63419465345 42807340812 42934292926 47805184809 65949982 28810928 99.875
45 63615575471 44728694696 44797283691 47937936623 69691954 13341966 99.3375
45 63649075992 44864611802 44936796011 47964907907 69922690 6996000 99.1125
45 62050757324 44165000735 44318474397 47878170407 70993602 5129395 99.0875
46 39707582643 42220688403 46152543372 31727710096 80766 98053032 86.9125
46 63880422505 69579346806 69894498640 29266801510 183643 479349338 102.1625
46 60758516975 68686296469 69289585044 27498831071 67664 570765946 100.3
46 63880632086 73357744462 74071533183 26390917510 69942 609561017 102.9375
46 63851378354 78355585300 79430346946 22263036811 67882 727649603 103.5875
46 63880092362 75512011242 76590769889 25088634069 67799 655681915 103.925
46 63943532547 77434510461 78416462022 23048869326 68287 702143974 103.9875
46 63912328404 78912789784 80312584623 21946365615 67347 741911094 104.3
46 63943802116 81169150043 82373833036 20992859402 71227 746080216 104.575
46 63880762798 80715840137 82075326044 20997743264 75091 770837728 104.7375
46 63879926668 81847742846 83237505320 19934623605 68046 784676648 104.75
46 63943876370 80485895738 82047274181 21707761749 85765 738931515 104.925
46 63944394331 84427905973 85850499604 19010832662 68974 801462174 104.925
46 63880460159 83032841412 84530846918 19222416361 67603 800243546 105.025
46 63880584850 83396878920 85186813609 19499111690 68159 805289341 105.125
46 63912257919 78025095041 79060050818 22329584973 68765 754592482 104.8
46 63944537750 79624990345 80798661352 21301759351 77345 757341867 104.725
46 63880411232 83803386377 85077571128 19245648684 68125 788454613 105.0125
46 63880057677 86259237883 88048649608 17252805580 70431 847931338 105.3
46 63880063130 85186904550 87085447881 17709054131 68090 840418465 105.3125
46 63879826807 86855538703 88873863248 16605657038 68473 862976554 105.325
46 63912834343 86516723880 88781920532 17160247738 68326 846801292 105.2375
46 63912844541 86630367363 88812937571 17177596076 68268 844112353 105.25
46 63912412012 84956500590 86766184908 17998668440 71927 828375593 105.2625
46 63911847974 86073957424 88008165519 16847788240 75787 865664732 105.25
46 63851860366 84800117844 86722337696 17685795158 70075 853155576 105.2
46 63912185871 83757399727 85490138650 18949543348 68714 823191700 105.275
46 63944093050 82362201153 83690556094 18780938881 68629 844672429 105.2625
46 63911754436 84386955938 86198565258 17444339558 68829 872324188 105.3125
46 63976227464 85792951930 87699663005 17403152834 68024 856635895 105.35
46 63879904774 85210388627 87039088579 17846163060 68214 846717389 105.4125
46 63880124193 86490181176 88439379377 16576800182 79109 877145218 105.5
