"WK" "FP_COMP_OPS_EXE_X87" "BR_INST_RETIRED_ALL_BRANCHES" "BR_INST_RETIRED_CONDITIONAL" "BR_MISP_RETIRED_ALL_BRANCHES" "INSTR_RETIRED_ANY" "UOPS_RETIRED_ALL" "RESOURCE_STALLS_ANY" "INT_MISC_STALL_CYCLES" "L3_LAT_CACHE_MISS" "ICACHE_MISSES" "L2_RQSTS_MISS" "UNHALTED_CLK_CYCLES" "POWER"
57 1274817804 9509058516 7323330791 242996591 73985100841 64911334981 8313806330 14040323856 695038 5084028 6343041 42835149522 42.74961
57 729194761 5468028101 4210405929 140714430 42537930445 94567213619 12425674644 18180509904 561984 5935916 6032248 56507925929 44.24964
57 734333549 5498327128 4234156683 140955634 42769462078 98348920840 12919831151 18708821123 537877 5952424 9025715 58175872108 44.12461
57 1056366810 7878476892 6069780066 198924027 61258989495 58155343662 7379969204 13107978705 727453 4843709 5650023 39750931501 44.24964
57 1931510208 14376653750 11072580009 362399369 111868645563 68063677966 9273808760 12796478791 944351 5953896 7391939 36262325542 44.24965
57 778528049 5783478638 4453676706 145244949 44991992255 13606109724 1996802606 2295579936 1625873 7142831 13119939 6625313928 37.24972
58 367076461 4984025434 3342201131 143893563 60916220507 74706098258 13825589486 18167803932 52008423 222500829 314514415 51729132236 44.74956
58 497485433 5878334486 4047793144 174486071 67821909663 96112397617 17593855248 21873081565 37648826 207768635 351741758 61456359507 45.87454
58 936048323 8698259146 6327925841 262014255 84859026506 131628787362 23117633499 27405509234 37230677 298141756 491065921 79234757701 45.49955
58 1023421570 9110439288 6705051720 282807733 85048880436 89863153779 16892269012 21459080823 37766046 252583226 402214615 59674251353 44.37457
58 859171134 7878792667 5763570724 259942800 74947608115 141762867253 24314799042 28842182803 40711809 274629005 463304378 83844698235 44.49955
58 593516642 4407950644 3394217007 108891463 34289731333 82451738528 11600219144 13953280118 943171 6493631 7893757 38208959976 42.99958
58 593421089 4406916720 3393622155 109086767 34283045912 111498244632 15639163167 17992581515 822208 7346090 8676091 51512561776 35.49965
58 596272761 4412291111 3399625946 109338596 34295772525 123557030616 17317468708 19709402788 768838 7534167 9029024 57088270876 35.62466
58 595388223 4413638797 3399657007 108874015 34320683575 123527851865 17271875104 19670772965 762467 7550854 8169105 57077294262 35.74965
58 596853290 4413737611 3400675547 109227265 34305987209 124017401772 17379491323 19756672516 758715 7744294 8199623 57278478721 35.62464
58 593145745 4402514255 3390194502 109120504 34252105227 117282741845 16469926511 18745245423 795160 7409355 8613578 54157387070 35.74963
58 266235378 1978959467 1523272742 48947072 15386602968 3040370172 536162033 737975063 1666227 6857893 12924570 1790130871 33.24968
59 975438659 10639166746 6646036719 253814829 72983210074 79152734335 13826805481 16343796303 984452 6160593 6986093 36523090898 37.99963
59 976796331 10435087729 6584598869 248737004 71997062645 79929010562 14418030021 16919383224 976939 6056343 6564765 36874317952 37.99963
59 974219700 10310140595 6540461279 247126079 71271172639 79828308530 14677640430 17171165949 999491 6140312 6518350 36883978968 37.87463
59 977251832 10296229099 6550644902 247156774 71225781615 80218859669 14773548842 17419673283 1009326 6111638 6440882 37335771445 37.87463
59 976258800 10261976615 6541427216 248168310 71024136016 79888261249 14990052796 17471154689 1015661 6229830 6674863 36876041360 37.99964
59 1048906782 9197053365 6335883390 214172825 72020913202 87543970486 23678387483 26495582684 47730255 6388359 73010330 50613669031 37.99963
59 968589264 8462095451 5768868249 189428469 70070574253 93845694332 36271663849 39584553715 130220044 8043914 199937418 70980009538 40.37463
59 1327061342 11493732568 7854564275 258147566 95086936667 108228284900 40364450759 43820743506 140989538 9047648 215404349 79722759136 41.74956
59 768268705 7134497693 4588413227 152206797 60758907329 117965350548 47386695936 50773240803 191577468 9789354 285566716 89818138971 40.7496
59 199925479 3284287731 1409643546 51877911 32057041065 94437597499 36631201626 40080858477 129983532 7955029 196450024 71814932383 41.37457
59 585834481 5545504093 3537325128 118488434 47392254169 69227814604 30741789353 33780375850 113544694 7181801 173229208 57441155511 41.37461
59 608003830 5685415092 3628843203 121845850 48578992472 31031917945 36360570463 38487353800 189794842 7599960 280429573 50775742601 38.74953
59 606225996 5683517145 3626330608 121485621 48583073114 31255634121 34914938884 36028154459 191239808 8981458 282758243 46387053384 28.74962
59 165178793 2326118661 1116113318 39490589 22007265938 31271243017 34801858508 35840679206 191158902 9166909 282463334 46002236020 33.99951
59 13066601 1057726424 242488767 12192322 11178477132 31271005575 34831484757 35821003717 191069657 9035282 282730149 46036150345 34.74964
60 472057189 4691566535 3924964061 88433554 64351931390 133678885424 39382061180 43124615464 378265756 9511233 503076909 87106638834 43.62454
60 491276392 5015937534 4216628529 84982457 70762129544 104281882051 24801930427 28446672928 94982271 8735917 170867760 64542631087 43.62457
60 607218084 5292445706 4280758451 107668270 60109519629 131324864860 34932434295 38569611464 269106147 9232089 364105071 81760721313 42.62454
60 1347690777 10580114671 8300005548 253133215 96067420286 122810830430 37259515431 41356937547 336134962 9734593 463707009 84320004379 43.74954
60 1339886893 10437495723 8157614298 254086951 91878491759 94567860656 39007637098 43200164681 461524846 9181076 697657709 79733056871 43.12452
60 969213267 8022768830 6389997167 178822656 81554799780 100477311343 39968260992 43714515510 480128257 8881537 657147686 78580495880 42.9995
60 675594177 5957005352 4828854291 120127489 68789829058 67610465594 30688656630 34246968853 361987671 7641690 506520397 57675466836 42.74956
60 1365719883 10620789297 8294694545 255577858 93573670308 90318664289 31358348654 35347662993 297833322 8718848 450528639 67918789813 43.4996
60 1013301677 8337126933 6623353906 189129087 83041487803 86719521145 29839700064 33512563682 290390115 8401945 456789580 64329609636 41.99959
60 1644925172 12730001327 9925339602 305645182 110215827378 96965886918 42988554160 46339672908 524346876 9463546 696778199 79220478392 42.49942
60 1923786970 14586780367 11305587794 357119163 119893089672 124033757286 41119810227 44796127542 425747077 9148725 547596519 84456944859 42.37454
60 1964972169 14768324651 11415572486 368123613 118688981133 117047028331 30314380896 33994024349 186617810 9192186 286304273 73070649004 42.99953
60 1885595409 14324340810 11108612435 353601610 118508585802 96215266405 30997566975 33481559978 273687983 9178672 430126732 64303449860 41.49942
60 653742586 4979361599 3855649443 122641911 40927041673 17584291975 15063373972 15448160375 221408823 5449416 322060412 19499808620 36.74957
60 22837258 582437027 552361387 1729467 14560311139 17538846161 15187550575 15511024038 222622750 5564077 292110145 19492792099 33.37459
60 22851864 582407373 551733014 1150455 14564578246 17571363681 15184295690 15499657168 222413680 5512281 289766398 19482949677 31.74963
60 1856325 60386556 51586382 249581 1225926760 2407095422 525961512 1037093152 3877112 4737271 12011684 1721319420 31.87466
60 42003 13914600 7271679 148898 60186865 300872126 503306397 823652432 3134755 4483605 9573202 619735794 31.87467
60 38674 13574369 7050610 139361 58485098 309306119 475826838 744091200 3078151 4395625 9391157 619457306 32.12465
60 85817 21672297 12942980 217676 105802522 569927753 508537704 750597574 4816007 4500766 12283053 775258470 31.87467
61 1139202 3054810337 1671810375 98965082 55067565458 62079656516 17338318575 19812364511 103251402 382521277 554271698 48140031622 44.87446
61 1036826 3368670435 1841476393 113853713 60690002959 61173175862 15041909475 17304597607 95454281 327098710 460710710 44711069398 47.12435
61 836789 3043166757 1688411125 157091175 54463064812 57044115619 21031916540 23959914110 105361267 419485145 689316906 50272686725 45.99947
61 1017369 3278333998 1849468972 193736059 56236354011 67078856427 21533824380 24892244296 109080396 485298781 726664444 56234966244 45.4993
61 712134 2934487680 1664851257 184746700 48296047656 66868445857 22590863554 26201818935 129576293 455516725 757594339 57776259414 45.24936
62 174993 79310778 43892082 3735746 1301762146 26131721024 15233353459 16685042663 54793019 48813732 144477217 21527206685 41.74958
62 901812 2093076550 653074164 44933265 10213497858 26529122447 16807302484 18568036156 66608391 21489673 155091946 21762601086 41.99955
62 1295742 2898717432 987751159 65769308 17460207878 28958584996 17647458849 19732790547 76511767 49831551 201509024 24454467626 41.12458
62 1307702 2868462792 903474653 62665126 13957998202 24259982539 13740753385 15338462306 67061207 19222928 156359481 21863581775 40.49956
62 1391778 3010264941 951352820 66394423 14607288081 21951480139 11238260585 11753287535 61877661 12977313 146582595 20234039208 27.49973
62 8279618 3010025678 924325967 63369381 16786672437 25938866114 16858253282 17346164573 99329466 11345804 184309455 26302961299 23.99976
62 58424220 3026148430 723318944 30128377 32661334362 47044420160 45189375750 45582945447 284899896 6603857 381351082 56950842466 27.37472
62 62650504 2992789359 715057636 29193024 32333712611 46587389894 44737255906 45218804331 284570457 6536099 382402808 56986625945 35.24959
62 74947913 2878403048 671879894 28291597 31380234554 45677432065 43582122761 44268333705 279360141 6577170 375276222 57000173162 35.24964
62 75233784 2876127870 671583316 28262500 31353795938 45686598798 43588528514 44265954126 279053581 6488333 374936143 56998400198 35.24965
62 95229647 3631669776 848613275 35557397 39586731890 45654745897 43521673880 44233258263 279360953 6679747 375758688 56974606902 35.24965
62 63372871 2605130213 610374285 25765021 28368510070 45684254231 43537463981 44243761471 279427111 6799277 375965432 56988098999 35.24965
62 44590883 1988434510 465413019 20079310 21611458182 24805369856 27952299147 28362199795 191226072 6425553 248962355 35386904347 35.24961
62 72661 1009295397 398178773 11589487 5854502319 3509638356 4565384644 4710051661 42586976 6879889 67530538 6073140535 29.74969
63 46531130 2319210752 1763297677 50866983 49613669636 65419569022 43259523007 45542614699 545615036 196433610 910754515 68225352309 36.49961
63 42781703 2302454564 1701510988 40301345 49109670716 50280156151 37421882472 39838830244 431029272 89840604 650780302 55155557617 42.87441
63 50126132 2278062987 1773591603 53996370 49220993964 58253667010 43296999829 45646450448 533951359 140203621 844200157 65021326395 44.12444
63 37390098 2620694300 1777072264 106677143 50088453718 63577456929 39473480982 42059149071 466394433 251110738 845492910 65254855287 43.74944
63 52913997 2940501626 2197880164 114793753 59659828613 67728470627 45668569084 48787900639 577797627 185147604 1004745824 73480524903 43.62434
63 87502873 2534769281 2312919676 36477887 61244082252 47450004457 38886094439 40352636904 556609147 41021532 808227878 54532996471 44.37446
63 90807478 2306201890 2209651614 5878982 57935588797 43674446590 37400640421 38384951151 558877872 8940715 721873165 50776617029 31.99957
63 82045405 2234744283 1971663255 39702143 52694053757 39573300216 31637473829 32466278312 478761095 7371296 660801948 43496199562 30.6247
63 91219735 2281112077 2189713899 11410935 58269175003 35145050493 29438853299 29860219376 438512421 6159038 687368796 38410839470 33.7495
63 90795046 2281875329 2185250365 5240317 57998539041 34711924765 29617368160 30007204458 442261055 5946040 572071936 38247120237 2.305818e+18
63 74006755 2077965817 1819056830 25909265 48380597297 34734996533 29650801645 30024284150 442227678 5883370 570535703 38257493944 36.74963
63 2525631 66417410 62022985 808541 1610106602 23943409634 18524972094 19060076757 278258420 5623243 388097869 25131565843 36.87456
63 22761456 565662160 542169193 3685112 14510940575 17588745703 14804155903 15270152446 221868186 5274857 343378164 19419725428 36.24956
63 22688622 566075647 540599300 1455762 14447962389 17603649038 15065925841 15396561934 225212792 5418958 296298405 19476854298 36.99954
63 20848192 757991983 554662953 23815196 14785365991 17639575566 15097169427 15394737942 225621766 4991508 297293377 19459309651 36.74955
63 42125 4051488 2075184 109662 18592832 18631778119 14127629135 14598658624 209997206 5190944 296204261 19360912940 36.74958
63 14164650 354094224 337848632 1456098 9028318662 17877316762 15006293557 15530253339 222506820 4984750 337826275 19704422793 35.99947
63 22970999 569546822 544138064 1379218 14461472122 17565202004 15155654223 15464751878 224839498 5510161 294404215 19515598804 36.87457
63 5654752 156822116 146275727 443540 3801886052 17573254680 15176289918 15467729757 224697375 5488058 293283994 19484665742 36.74959
64 37077 4265840 2302225 174803 19072055 46775592803 20936578456 21933259578 99248932 27802164 229350878 39766664630 26.74951
64 35097 3643012 1786203 165227 16514290 43307273806 22560146318 23441199664 115222539 23265587 255045494 39961285273 28.37448
64 50943 9190763 5303709 229587 45328079 40980918717 23200554458 24057196702 122985621 20899306 265898153 39857042713 28.37447
64 52375 26268703 16709418 303147 140704045 39804201231 23638212683 24471195981 128057417 19029853 272506854 39848578452 28.24947
64 40496 14835756 9168980 210240 80225399 38955257630 23832891588 24663947458 130529576 17377124 274231537 39776933965 28.24946
64 25340040 1532540975 377777883 18999633 15619684559 45617446959 42056394405 43000700503 229321634 14349072 360852584 58416555324 28.12451
64 45730255 2426103689 581067722 26114537 26161229276 46799507311 63076940578 65006735289 318826676 9157243 412956047 80183502468 33.74929
64 46484130 2431724067 585029632 25976881 26191811341 47536214215 61448131880 63109505495 327137776 9847995 420981814 77593132610 36.87432
64 58337073 3061026437 731014883 32739835 33074323432 46959398050 59750022306 61324765396 324232883 10086468 414968803 75743811684 36.74933
64 57179553 2915982757 681346389 31484451 31771898467 46077994626 58483166231 60211722663 318541632 9839320 408867265 75439272035 37.12422
64 57500070 2922342493 683721229 31455345 31829430168 49808222208 62439934988 64226986987 345049708 10335792 442395142 80618291145 36.99929
64 74369986 3303289326 772627018 33906272 35986236768 50319281281 63101082589 64887431455 348960228 10852026 447436444 81469316339 36.99922
64 52387978 2465661363 576955152 26779322 26855186031 51647693135 64576944855 66333704031 358189691 10559700 460222129 83233491996 37.99927
64 79612228 3484673342 815280528 37390359 37962623278 43304754826 56483934485 58334652854 299799834 9387625 388928806 72947945026 37.99928
64 57864405 2920601724 683728232 31197015 31810273251 36705709695 52248002992 54348534358 252802688 7751913 330226762 67882987083 37.2494
64 57985923 2925917035 685595726 31214465 31860897902 41694842400 53653550467 55342209631 288470016 9303090 377433781 69322580134 37.49931
64 16349355 1930579575 515802080 25369071 17149124542 29773632228 45395875930 46407699271 280013517 7704278 351719041 55767001580 36.87428
64 78536 1002775617 498456492 7895004 4372759641 9872368963 15126365438 15348698582 117568107 6414071 165605236 18887621221 26.7495
65 21966627 546981383 523729941 3075886 14014089826 52142081436 39171507508 39877097997 487562209 15517853 685891964 55092323475 39.62456
65 21955509 548999302 524497724 1492035 13975405239 47679468729 40404781359 41351488423 475357808 16857762 635464224 55819168822 39.24951
65 26463173 835117497 620769771 25260038 16871417741 53461539340 47567908819 48761689555 565015030 17482552 751884941 64839839181 39.12452
65 64713239 1603885316 1551283381 22170273 41738096889 50960550313 40375907135 41292761786 491900909 13293294 698677242 56720023886 38.37441
65 65755791 1623404863 1557536543 8200189 41825829026 48842827416 40409125724 41058538914 502504697 11497515 718176777 55243886902 39.49949
65 60232232 1732681237 1489321770 26565319 40118812496 48649447479 40755990372 41333504855 507041028 10916558 671809595 55256881567 39.24949
65 43632490 1079177065 1038930575 9904454 28005368059 59739309581 47918855224 48619468099 611587652 10921937 899469503 66219799811 38.49956
65 37097189 1187311968 821046337 8352018 23372969189 65127307949 54657618917 55312523305 716120743 10573737 1052905581 73510380478 39.49945
65 71468738 2462321344 1534945460 15688408 44990085355 59382205513 65049087471 66334793598 653486770 9623263 833859705 83090627832 39.74933
65 72297771 2043135557 1693163631 8035341 45537098243 55825328498 64248995390 65932618518 621013387 9469801 790059264 82489397157 39.24941
65 56769218 1993437992 1245318747 36129577 35628077278 50035519623 57998977907 59629459818 545351892 9026288 691301401 74766306329 39.37442
65 87675984 2765817546 1517104764 30679208 46612746216 43037761896 50898053925 52980624609 468467749 8113532 575703633 68260846432 39.49951
65 75902901 2451840824 1453055122 24445947 43388065815 42546321817 50745046031 52791871905 459277891 8719685 593891154 68012395455 39.87436
65 68609007 2250369459 1416577351 16816588 41344684117 46083818038 54784133957 56847788391 479855927 9085439 608695457 73522185874 40.12445
65 63672549 2117494840 1287535448 14092128 38135096014 59823178598 61102940783 62630548607 639053790 10563287 820633042 80514499095 39.7494
65 66227933 2060882470 1351512869 12307697 38860737657 52361023257 51274404691 52739562573 583702872 9659998 746127020 68748335843 38.99946
65 66378676 2230892535 1163726297 39629391 35654976461 43434044274 43574062989 45503959659 419532484 9031823 531672396 60350834614 39.12441
65 59138134 1848550898 1000724237 20103113 31144536063 42231676493 43301057445 45219929398 483556537 7796523 647366644 59866204920 32.99945
65 43998156 1834847719 792796810 17176105 26988159131 55476862423 51253508695 52933487421 675872922 9002409 900767743 69688667233 32.37453
65 25336337 1252765694 589208253 13207507 18791965073 61633612090 57384763375 58993335134 722138179 10165832 909989933 77670522353 32.37455
65 17151254 1100741638 740743850 6345337 13662179372 71244548017 69777676427 70495002923 908129512 8050569 1150469678 88571587767 29.24963
65 26881644 713968280 679086454 1774374 17490902112 36623483484 33816707077 34195865568 461771816 7047965 592335678 40821894902 26.4997
66 68858785 1770672964 1704760501 16180088 44162444148 60781831125 63185592550 64751141208 795277924 8894017 1086363617 82995733041 41.9994
66 73610349 1898793713 1820623760 8869067 47197520624 68565187199 71089657643 72772558135 901558111 9390934 1119937547 92720967546 42.24932
66 87326573 2249846299 2155091672 7551045 55625941073 42886035987 46495192109 48489754320 571688191 7002280 709372653 63255745377 42.24934
66 88364136 2282941568 2186282960 6575998 56359467667 54503480442 57593757790 59326766347 719295883 8379333 889571462 76111301721 41.62436
66 64563328 1857777854 1614039344 40995095 42615086418 47263675782 45180502257 46606230031 564757738 7826948 734512262 61964225967 42.12432
66 83610766 2159048841 2085350808 26883283 53655980268 52757857596 54331044860 55937572184 692461728 7922857 950096374 72028647447 40.87434
66 71454348 1822270080 1748505850 9787608 45606141425 67122622200 69016606524 70580620024 879694914 9397083 1126705467 89563409549 41.74933
66 63233658 1622774502 1554160473 5439473 40290595349 56595441128 59151981541 60763050280 743212115 8424768 939882487 78095165002 41.99937
66 58589432 1761870980 1523693201 32003507 39843690954 61347306947 58282098336 60130584440 745178558 8915221 996685538 78638368423 42.37433
66 55308232 1423350789 1369223865 12529950 35538464741 48494481983 51973795357 53966911075 639392569 7654975 889908057 70158237559 39.99945
66 88101781 2277704149 2185873078 12103906 56488588632 37585484325 39963223416 41486145072 497120523 6685672 645337636 53431535430 41.24937
66 63353089 1626848328 1557114612 5180645 40416331701 51950588563 54180998945 55693836061 684476517 8230955 849852316 71253523364 41.24927
66 66227009 1694172187 1621342245 4621985 41909846369 36982689779 39903327387 41522810346 490432923 6799079 606015011 54002983517 41.87423
66 62496301 2115022472 1690899908 53504023 44225226518 53198591154 53386097690 55065177857 668304734 8038173 844157046 72041112232 40.12428
66 87213882 2240029354 2161033908 25550568 56029099033 57057215213 59957989143 61948543649 751487596 8850955 1029053160 80795005270 40.24934
66 79347570 2046867261 1971696469 19619549 51001993883 36648169129 39734055017 41445282503 486709268 6210969 666990406 53841221473 42.12421
66 80697491 2081504735 1996671307 10756851 51564566362 55436355911 58012068788 59979458111 724589570 8712375 915316464 77848229370 42.37422
66 72448209 1859946334 1780726507 5887265 46248136999 38570239140 40852971142 42354554562 511116622 6891733 633789597 54519689848 41.6242
66 69213400 1767535835 1691808703 4809943 43891216476 49878961558 52196465834 53728351676 657798399 7992842 819118541 68664130188 40.24933
66 71855557 2223517198 1782793739 59448881 47010406266 50980247470 49684045219 51435582038 613875109 8154675 779041414 68018003917 41.12443
66 90975811 2356932606 2273413789 25155621 58515385730 57967118050 62242129862 64416053863 766669155 8114146 1036401814 83840756968 39.74928
66 64783179 1668488099 1600977965 9391716 41531353706 63005135351 64773816032 66406552410 823242077 9528103 1112663367 84772261962 40.87438
66 78252922 2017651646 1933555594 7452083 49783288358 58364539260 60493131945 62104530947 767898725 8916127 955712625 79017952421 41.12423
66 71646108 1838668982 1760525633 5347086 45452900418 52903494100 54969180445 56535395546 697249352 8469382 872415414 72183746009 42.24937
66 33932503 874356386 834703306 2123113 22103751579 53178787467 54727454217 56081739704 697012991 8490216 862634006 71539056201 41.37429
